Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,Frequency of Purchases,Year,Month Number,Month,Year-Month,Quarter,Day of Week,Age Group,Returned,Subscribed,Online Purchase,Sale Purchase,Average Amount per Item (₹),Has Discount,Has Shipping Charge
TXN500090,CUST001022,2023-04-20,49,Male,Noida,Online,Amazon,Accessories,Wallet,Fastrack,Green,Free Size,1,1777,8,Standard Day,99,Standard,6,No,Debit Card,1,Not Returned,1,Rarely,2023,4,April,2023-04,Q2,Thursday,45-54,False,False,True,False,1777.0,True,True
TXN500091,CUST001598,2023-07-29,27,Female,Bangalore,Online,Flipkart,Footwear,Running Shoes,Nike,Beige,9,1,23806,3,Standard Day,0,Standard,3,No,Net Banking,4,Not Returned,25,Fortnightly,2023,7,July,2023-07,Q3,Saturday,25-34,False,False,True,False,23806.0,True,False
TXN500092,CUST001991,2024-03-19,38,Female,Gurgaon,Online,Ajio,Clothing,Saree,FabIndia,Red,M,1,5899,1,Standard Day,40,Same Day,0,No,Debit Card,4,Not Returned,0,Rarely,2024,3,March,2024-03,Q1,Tuesday,35-44,False,False,True,False,5899.0,True,True
TXN500093,CUST000095,2023-08-13,29,Male,Pune,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Navy,7,1,13142,18,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,23,Weekly,2023,8,August,2023-08,Q3,Sunday,25-34,False,False,False,True,13142.0,True,False
TXN500094,CUST001483,2023-03-09,26,Female,Hyderabad,Online,Flipkart,Footwear,Sneakers,Puma,Green,9,3,42883,14,Standard Day,40,Express,2,No,UPI,5,Not Returned,17,Fortnightly,2023,3,March,2023-03,Q1,Thursday,25-34,False,False,True,False,14294.333333333334,True,True
TXN500095,CUST002108,2023-04-14,44,Male,Pune,Offline,In-Store Purchase,Clothing,Saree,Biba,Navy,XXL,1,5714,2,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,1,Rarely,2023,4,April,2023-04,Q2,Friday,35-44,False,False,False,False,5714.0,True,False
TXN500096,CUST000781,2024-08-31,21,Male,Gurgaon,Online,Nykaa,Clothing,Jeans,Allen Solly,Grey,S,1,3729,10,Standard Day,0,Standard,3,Yes,Cash on Delivery,4,Returned,13,Monthly,2024,8,August,2024-08,Q3,Saturday,18-24,True,True,True,False,3729.0,True,False
TXN500097,CUST003129,2023-01-09,21,Female,Chennai,Offline,In-Store Purchase,Footwear,Heels,Max,Olive,10,1,631,27,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,41,Weekly,2023,1,January,2023-01,Q1,Monday,18-24,False,True,False,True,631.0,True,False
TXN500098,CUST000372,2024-11-09,56,Male,Patna,Online,Flipkart,Accessories,Wallet,Levis,Blue,Free Size,1,718,4,Standard Day,0,Same Day,0,Yes,Cash on Delivery,4,Not Returned,32,Fortnightly,2024,11,November,2024-11,Q4,Saturday,55-64,False,True,True,False,718.0,True,False
TXN500099,CUST003371,2024-06-12,56,Male,Bhubaneswar,Online,Flipkart,Accessories,Wallet,Puma,Beige,Free Size,1,2470,2,Standard Day,60,Express,1,No,UPI,4,Not Returned,40,Weekly,2024,6,June,2024-06,Q2,Wednesday,55-64,False,False,True,False,2470.0,True,True
TXN500100,CUST002076,2024-06-02,31,Female,Bangalore,Online,Nykaa,Clothing,Jacket,Adidas,Grey,S,1,6084,5,Standard Day,60,Standard,6,No,Credit Card,3,Not Returned,30,Weekly,2024,6,June,2024-06,Q2,Sunday,25-34,False,False,True,False,6084.0,True,True
TXN500101,CUST001211,2024-06-07,59,Male,Jaipur,Online,Meesho,Footwear,Boots,Bata,Beige,6,1,6350,9,Standard Day,40,Express,1,No,Wallet,3,Not Returned,46,Weekly,2024,6,June,2024-06,Q2,Friday,55-64,False,False,True,False,6350.0,True,True
TXN500102,CUST002150,2024-06-15,27,Female,Kolkata,Online,Meesho,Footwear,Formal Shoes,Hush Puppies,White,9,1,4050,3,Standard Day,0,Standard,5,Yes,UPI,4,Not Returned,5,Monthly,2024,6,June,2024-06,Q2,Saturday,25-34,False,True,True,False,4050.0,True,False
TXN500103,CUST003265,2023-09-07,60,Female,Bangalore,Online,Meesho,Accessories,Sunglasses,Puma,Olive,Free Size,2,3148,3,Standard Day,99,Standard,6,No,Credit Card,3,Not Returned,1,Rarely,2023,9,September,2023-09,Q3,Thursday,55-64,False,False,True,False,1574.0,True,True
TXN500104,CUST002314,2023-08-31,26,Male,Bhubaneswar,Online,Ajio,Clothing,Shorts,Allen Solly,Red,XXL,1,617,1,Standard Day,0,Standard,6,No,Credit Card,2,Not Returned,12,Fortnightly,2023,8,August,2023-08,Q3,Thursday,25-34,False,False,True,False,617.0,True,False
TXN500105,CUST000933,2023-05-13,43,Male,Lucknow,Online,Flipkart,Footwear,Running Shoes,HRX,Grey,7,1,5805,8,Standard Day,0,Same Day,0,Yes,UPI,4,Returned,3,Quarterly,2023,5,May,2023-05,Q2,Saturday,35-44,True,True,True,False,5805.0,True,False
TXN500106,CUST002946,2023-03-02,26,Female,Hyderabad,Online,Nykaa,Clothing,Trousers,Zara,Grey,XXL,2,10386,9,Standard Day,99,Standard,3,No,Debit Card,4,Not Returned,3,Quarterly,2023,3,March,2023-03,Q1,Thursday,25-34,False,False,True,False,5193.0,True,True
TXN500107,CUST002075,2024-04-01,28,Male,Bangalore,Offline,In-Store Purchase,Footwear,Heels,Max,Navy,10,1,1659,0,Standard Day,0,N/A (Offline),0,No,Credit Card,2,Returned,0,Rarely,2024,4,April,2024-04,Q2,Monday,25-34,True,False,False,False,1659.0,False,False
TXN500108,CUST001939,2024-05-23,54,Female,Jaipur,Online,Flipkart,Clothing,Jeans,Roadster,Olive,L,1,2615,6,Standard Day,40,Standard,5,No,UPI,3,Not Returned,0,Rarely,2024,5,May,2024-05,Q2,Thursday,45-54,False,False,True,False,2615.0,True,True
TXN500109,CUST000378,2023-05-04,20,Male,Mumbai,Online,Ajio,Clothing,Jacket,HRX,Beige,M,1,3650,9,Standard Day,40,Standard,3,No,Cash on Delivery,3,Not Returned,23,Fortnightly,2023,5,May,2023-05,Q2,Thursday,18-24,False,False,True,False,3650.0,True,True
TXN500110,CUST000420,2024-04-11,57,Male,Indore,Online,Flipkart,Accessories,Bag,Tommy Hilfiger,White,Free Size,2,13510,14,Standard Day,99,Same Day,0,No,Credit Card,4,Not Returned,9,Monthly,2024,4,April,2024-04,Q2,Thursday,55-64,False,False,True,False,6755.0,True,True
TXN500111,CUST003409,2024-07-24,38,Male,Chandigarh,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Brown,6,3,9099,3,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Not Returned,2,Quarterly,2024,7,July,2024-07,Q3,Wednesday,35-44,False,True,False,False,3033.0,True,False
TXN500112,CUST001602,2024-10-09,28,Male,Gurgaon,Online,Flipkart,Clothing,Saree,Max,Beige,XXL,1,5554,10,Standard Day,0,Express,1,No,Net Banking,3,Not Returned,18,Fortnightly,2024,10,October,2024-10,Q4,Wednesday,25-34,False,False,True,False,5554.0,True,False
TXN500113,CUST001408,2023-01-17,42,Male,Hyderabad,Online,Amazon,Accessories,Socks,Tommy Hilfiger,Red,Free Size,2,1120,10,Standard Day,40,Standard,4,No,UPI,4,Not Returned,1,Rarely,2023,1,January,2023-01,Q1,Tuesday,35-44,False,False,True,False,560.0,True,True
TXN500114,CUST001684,2024-04-07,35,Female,Nagpur,Online,Amazon,Accessories,Sunglasses,Tommy Hilfiger,Beige,Free Size,1,1922,15,Standard Day,0,Express,2,No,Net Banking,4,Not Returned,2,Quarterly,2024,4,April,2024-04,Q2,Sunday,35-44,False,False,True,False,1922.0,True,False
TXN500115,CUST001043,2023-08-13,35,Female,Chennai,Online,Nykaa,Clothing,Saree,FabIndia,Navy,M,3,18460,1,Standard Day,60,Standard,7,No,Cash on Delivery,3,Not Returned,10,Monthly,2023,8,August,2023-08,Q3,Sunday,35-44,False,False,True,False,6153.333333333333,True,True
TXN500116,CUST001376,2023-03-16,22,Female,Visakhapatnam,Online,Flipkart,Clothing,Dress,H&M,Grey,L,1,2740,9,Standard Day,0,Standard,7,Yes,UPI,4,Not Returned,0,Rarely,2023,3,March,2023-03,Q1,Thursday,18-24,False,True,True,False,2740.0,True,False
TXN500117,CUST003124,2024-05-07,35,Female,Bangalore,Offline,In-Store Purchase,Clothing,Saree,FabIndia,Red,M,3,16080,9,Standard Day,0,N/A (Offline),0,No,Cash,5,Not Returned,3,Quarterly,2024,5,May,2024-05,Q2,Tuesday,35-44,False,False,False,False,5360.0,True,False
TXN500118,CUST000490,2023-01-13,57,Other,Noida,Offline,In-Store Purchase,Clothing,Jacket,Adidas,Olive,M,1,9400,22,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,40,Weekly,2023,1,January,2023-01,Q1,Friday,55-64,False,True,False,True,9400.0,True,False
TXN500119,CUST001257,2023-04-21,52,Male,Chennai,Online,Nykaa,Clothing,Jacket,H&M,White,M,1,2363,5,Standard Day,40,Standard,4,No,UPI,4,Not Returned,5,Quarterly,2023,4,April,2023-04,Q2,Friday,45-54,False,False,True,False,2363.0,True,True
TXN500120,CUST000034,2023-10-22,34,Male,Mumbai,Online,Nykaa,Clothing,Trousers,H&M,White,M,1,1301,7,Standard Day,40,Standard,6,No,UPI,3,Not Returned,1,Rarely,2023,10,October,2023-10,Q4,Sunday,25-34,False,False,True,False,1301.0,True,True
TXN500121,CUST003135,2024-09-03,27,Male,Mumbai,Online,Meesho,Footwear,Sandals,Bata,White,11,1,1832,9,Standard Day,0,Express,1,Yes,UPI,3,Not Returned,42,Weekly,2024,9,September,2024-09,Q3,Tuesday,25-34,False,True,True,False,1832.0,True,False
TXN500122,CUST002492,2024-10-29,34,Female,Mumbai,Online,Myntra,Footwear,Sneakers,Nike,Black,6,1,7262,1,Standard Day,40,Standard,6,No,Cash on Delivery,2,Not Returned,8,Monthly,2024,10,October,2024-10,Q4,Tuesday,25-34,False,False,True,False,7262.0,True,True
TXN500123,CUST000085,2024-06-07,52,Male,Chandigarh,Online,Nykaa,Footwear,Slippers,Hush Puppies,Grey,9,2,1260,11,Standard Day,40,Same Day,0,No,UPI,4,Returned,23,Fortnightly,2024,6,June,2024-06,Q2,Friday,45-54,True,False,True,False,630.0,True,True
TXN500124,CUST003119,2023-05-17,44,Male,Kolkata,Offline,In-Store Purchase,Footwear,Sneakers,HRX,Brown,11,2,23254,9,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,21,Fortnightly,2023,5,May,2023-05,Q2,Wednesday,35-44,False,False,False,False,11627.0,True,False
TXN500125,CUST001038,2023-12-25,30,Male,Gurgaon,Online,Amazon,Accessories,Backpack,Fastrack,Beige,Free Size,2,4382,14,Standard Day,0,Express,1,Yes,Cash on Delivery,4,Not Returned,20,Fortnightly,2023,12,December,2023-12,Q4,Monday,25-34,False,True,True,False,2191.0,True,False
TXN500126,CUST001555,2024-05-01,41,Male,Delhi,Online,Ajio,Clothing,Kurta,Biba,Brown,L,2,5236,10,Standard Day,40,Standard,5,No,UPI,4,Not Returned,26,Fortnightly,2024,5,May,2024-05,Q2,Wednesday,35-44,False,False,True,False,2618.0,True,True
TXN500127,CUST000282,2023-03-15,46,Male,Mumbai,Online,Ajio,Clothing,Kurta,Max,Green,XXL,2,3427,14,Standard Day,40,Standard,6,No,Credit Card,2,Not Returned,2,Quarterly,2023,3,March,2023-03,Q1,Wednesday,45-54,False,False,True,False,1713.5,True,True
TXN500128,CUST002733,2024-07-15,26,Male,Jaipur,Online,Nykaa,Footwear,Slippers,Max,Olive,8,1,520,2,Standard Day,60,Same Day,0,No,UPI,4,Not Returned,1,Rarely,2024,7,July,2024-07,Q3,Monday,25-34,False,False,True,False,520.0,True,True
TXN500129,CUST001194,2024-08-21,35,Male,Chandigarh,Online,Amazon,Clothing,Shorts,Puma,Black,M,1,1185,11,Standard Day,0,Standard,4,Yes,UPI,3,Not Returned,2,Quarterly,2024,8,August,2024-08,Q3,Wednesday,35-44,False,True,True,False,1185.0,True,False
TXN500130,CUST001660,2024-08-07,39,Male,Delhi,Online,Myntra,Clothing,Kurta,Biba,Brown,M,2,6206,1,Standard Day,40,Standard,6,No,Cash on Delivery,3,Not Returned,56,Weekly,2024,8,August,2024-08,Q3,Wednesday,35-44,False,False,True,False,3103.0,True,True
TXN500131,CUST000740,2024-08-19,47,Female,Bangalore,Online,Ajio,Clothing,T-shirt,Puma,Brown,L,1,596,0,Standard Day,0,Standard,5,No,Cash on Delivery,5,Not Returned,11,Monthly,2024,8,August,2024-08,Q3,Monday,45-54,False,False,True,False,596.0,False,False
TXN500132,CUST000024,2023-01-22,49,Female,Gurgaon,Online,Myntra,Clothing,T-shirt,Nike,Blue,XXL,1,679,2,Standard Day,99,Standard,4,No,UPI,3,Not Returned,4,Quarterly,2023,1,January,2023-01,Q1,Sunday,45-54,False,False,True,False,679.0,True,True
TXN500133,CUST002613,2024-10-29,59,Female,Indore,Online,Nykaa,Clothing,Kurta,Biba,Beige,XS,3,9621,1,Standard Day,0,Standard,7,No,Credit Card,3,Returned,0,Rarely,2024,10,October,2024-10,Q4,Tuesday,55-64,True,False,True,False,3207.0,True,False
TXN500134,CUST001847,2023-10-26,58,Male,Hyderabad,Online,Amazon,Clothing,Kurta,FabIndia,Navy,L,1,4780,6,Standard Day,40,Same Day,0,No,Credit Card,4,Returned,7,Monthly,2023,10,October,2023-10,Q4,Thursday,55-64,True,False,True,False,4780.0,True,True
TXN500135,CUST001912,2023-04-29,60,Male,Lucknow,Online,Nykaa,Clothing,Kurta,Biba,Green,L,1,1472,12,Standard Day,0,Standard,6,Yes,UPI,4,Not Returned,36,Weekly,2023,4,April,2023-04,Q2,Saturday,55-64,False,True,True,False,1472.0,True,False
TXN500136,CUST001564,2024-03-02,41,Female,Mumbai,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Olive,M,1,3126,0,Standard Day,0,N/A (Offline),0,No,Cash,4,Returned,63,Weekly,2024,3,March,2024-03,Q1,Saturday,35-44,True,False,False,False,3126.0,False,False
TXN500137,CUST000182,2024-11-16,63,Female,Kolkata,Online,Ajio,Clothing,T-shirt,Roadster,Navy,XS,4,3334,7,Standard Day,0,Same Day,0,Yes,UPI,2,Returned,32,Fortnightly,2024,11,November,2024-11,Q4,Saturday,55-64,True,True,True,False,833.5,True,False
TXN500138,CUST001009,2023-07-09,54,Male,Nagpur,Offline,In-Store Purchase,Footwear,Boots,Bata,Grey,10,2,10644,9,Standard Day,0,N/A (Offline),0,No,Cash,2,Returned,45,Weekly,2023,7,July,2023-07,Q3,Sunday,45-54,True,False,False,False,5322.0,True,False
TXN500139,CUST001117,2024-09-19,59,Male,Bhubaneswar,Online,Ajio,Footwear,Sneakers,Nike,Red,11,2,65177,3,Standard Day,0,Express,1,Yes,Debit Card,4,Not Returned,4,Quarterly,2024,9,September,2024-09,Q3,Thursday,55-64,False,True,True,False,32588.5,True,False
TXN500140,CUST001657,2024-05-29,59,Female,Pune,Offline,In-Store Purchase,Clothing,T-shirt,H&M,Brown,XS,1,1619,2,Standard Day,0,N/A (Offline),0,No,Cash,4,Returned,43,Weekly,2024,5,May,2024-05,Q2,Wednesday,55-64,True,False,False,False,1619.0,True,False
TXN500141,CUST003487,2023-04-02,63,Male,Nagpur,Online,Ajio,Clothing,Saree,FabIndia,Beige,M,1,4964,13,Standard Day,0,Standard,5,No,UPI,4,Not Returned,1,Rarely,2023,4,April,2023-04,Q2,Sunday,55-64,False,False,True,False,4964.0,True,False
TXN500142,CUST000317,2024-09-09,52,Female,Pune,Online,Flipkart,Clothing,Dress,Max,Blue,S,1,925,2,Standard Day,40,Express,2,No,UPI,3,Not Returned,15,Fortnightly,2024,9,September,2024-09,Q3,Monday,45-54,False,False,True,False,925.0,True,True
TXN500143,CUST002462,2024-01-03,44,Female,Kochi,Offline,In-Store Purchase,Accessories,Bag,Fastrack,Green,Free Size,2,6260,10,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,24,Fortnightly,2024,1,January,2024-01,Q1,Wednesday,35-44,False,False,False,True,3130.0,True,False
TXN500144,CUST002364,2023-12-02,47,Female,Patna,Online,Myntra,Clothing,Jacket,HRX,White,M,2,3243,0,Standard Day,0,Same Day,0,Yes,Wallet,3,Not Returned,60,Weekly,2023,12,December,2023-12,Q4,Saturday,45-54,False,True,True,False,1621.5,False,False
TXN500145,CUST000199,2023-01-17,45,Female,Kochi,Online,Ajio,Accessories,Belt,Puma,Brown,Free Size,1,883,27,Republic Day Sale,0,Standard,3,No,UPI,5,Not Returned,5,Quarterly,2023,1,January,2023-01,Q1,Tuesday,45-54,False,False,True,True,883.0,True,False
TXN500146,CUST000006,2023-11-29,59,Male,Nagpur,Online,Flipkart,Clothing,Saree,Max,Grey,XXL,3,3717,12,Standard Day,0,Standard,3,Yes,Wallet,3,Not Returned,11,Monthly,2023,11,November,2023-11,Q4,Wednesday,55-64,False,True,True,False,1239.0,True,False
TXN500147,CUST000123,2023-03-10,34,Male,Delhi,Online,Meesho,Footwear,Sneakers,Puma,Blue,6,3,55526,13,Standard Day,0,Standard,4,Yes,Cash on Delivery,4,Not Returned,7,Monthly,2023,3,March,2023-03,Q1,Friday,25-34,False,True,True,False,18508.666666666668,True,False
TXN500148,CUST003204,2024-07-23,55,Male,Gurgaon,Online,Nykaa,Clothing,Saree,Max,Olive,L,1,4181,11,Standard Day,60,Same Day,0,No,UPI,2,Not Returned,21,Fortnightly,2024,7,July,2024-07,Q3,Tuesday,55-64,False,False,True,False,4181.0,True,True
TXN500149,CUST002062,2023-12-23,50,Female,Lucknow,Online,Nykaa,Clothing,T-shirt,Adidas,Blue,XS,1,1648,14,Standard Day,40,Standard,5,No,Debit Card,4,Not Returned,12,Monthly,2023,12,December,2023-12,Q4,Saturday,45-54,False,False,True,False,1648.0,True,True
TXN500150,CUST001067,2024-09-17,37,Female,Lucknow,Online,Nykaa,Clothing,Jacket,Nike,Blue,L,2,16500,8,Standard Day,40,Express,1,No,Debit Card,3,Not Returned,0,Rarely,2024,9,September,2024-09,Q3,Tuesday,35-44,False,False,True,False,8250.0,True,True
TXN500151,CUST002690,2023-08-12,58,Female,Indore,Offline,In-Store Purchase,Clothing,Saree,Max,Black,S,2,5514,12,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,3,Not Returned,14,Fortnightly,2023,8,August,2023-08,Q3,Saturday,55-64,False,True,False,True,2757.0,True,False
TXN500152,CUST001687,2024-07-12,58,Male,Visakhapatnam,Online,Amazon,Clothing,Kurta,Max,Brown,XXL,1,557,10,Standard Day,0,Standard,5,Yes,Credit Card,3,Not Returned,8,Monthly,2024,7,July,2024-07,Q3,Friday,55-64,False,True,True,False,557.0,True,False
TXN500153,CUST003412,2023-05-06,62,Male,Jaipur,Online,Nykaa,Clothing,Saree,Biba,Green,L,2,18967,10,Standard Day,0,Standard,4,Yes,UPI,5,Returned,0,Rarely,2023,5,May,2023-05,Q2,Saturday,55-64,True,True,True,False,9483.5,True,False
TXN500154,CUST002673,2024-11-20,18,Female,Lucknow,Online,Ajio,Clothing,Shorts,Nike,Green,XXL,1,3861,42,Diwali Sale,0,Standard,5,No,Net Banking,4,Not Returned,3,Quarterly,2024,11,November,2024-11,Q4,Wednesday,18-24,False,False,True,True,3861.0,True,False
TXN500155,CUST000620,2024-10-08,54,Male,Chennai,Offline,In-Store Purchase,Footwear,Running Shoes,Adidas,Green,8,1,19398,12,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,63,Weekly,2024,10,October,2024-10,Q4,Tuesday,45-54,False,False,False,True,19398.0,True,False
TXN500156,CUST002433,2023-02-25,28,Male,Indore,Online,Myntra,Footwear,Heels,Bata,Olive,8,1,1964,9,Standard Day,0,Express,1,No,Cash on Delivery,3,Not Returned,49,Weekly,2023,2,February,2023-02,Q1,Saturday,25-34,False,False,True,False,1964.0,True,False
TXN500157,CUST000837,2024-05-24,55,Female,Patna,Online,Ajio,Footwear,Sneakers,HRX,Black,8,1,9724,0,Standard Day,60,Standard,4,No,Debit Card,3,Not Returned,2,Quarterly,2024,5,May,2024-05,Q2,Friday,55-64,False,False,True,False,9724.0,False,True
TXN500158,CUST002976,2023-01-11,50,Male,Noida,Online,Nykaa,Footwear,Sneakers,Nike,Red,6,1,27843,0,Standard Day,0,Standard,4,No,UPI,4,Not Returned,5,Quarterly,2023,1,January,2023-01,Q1,Wednesday,45-54,False,False,True,False,27843.0,False,False
TXN500159,CUST003381,2023-10-05,20,Female,Surat,Online,Nykaa,Clothing,Shirt,Allen Solly,White,L,1,1803,11,Standard Day,40,Standard,3,No,UPI,4,Not Returned,0,Rarely,2023,10,October,2023-10,Q4,Thursday,18-24,False,False,True,False,1803.0,True,True
TXN500160,CUST003022,2024-01-21,51,Male,Kolkata,Offline,In-Store Purchase,Accessories,Bag,Fastrack,Black,Free Size,1,2935,28,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,3,Not Returned,0,Rarely,2024,1,January,2024-01,Q1,Sunday,45-54,False,True,False,True,2935.0,True,False
TXN500161,CUST003426,2024-02-20,18,Male,Surat,Online,Flipkart,Footwear,Heels,Zara,Blue,7,1,1742,12,Standard Day,0,Express,1,Yes,Credit Card,3,Not Returned,22,Fortnightly,2024,2,February,2024-02,Q1,Tuesday,18-24,False,True,True,False,1742.0,True,False
TXN500162,CUST000439,2023-07-08,46,Female,Mumbai,Online,Ajio,Accessories,Socks,Fastrack,Green,S,1,170,9,Standard Day,0,Same Day,0,Yes,Debit Card,3,Not Returned,5,Quarterly,2023,7,July,2023-07,Q3,Saturday,45-54,False,True,True,False,170.0,True,False
TXN500163,CUST001632,2024-06-27,32,Female,Patna,Online,Amazon,Accessories,Socks,Tommy Hilfiger,Brown,S,1,810,1,Standard Day,60,Standard,4,No,Debit Card,4,Not Returned,0,Rarely,2024,6,June,2024-06,Q2,Thursday,25-34,False,False,True,False,810.0,True,True
TXN500164,CUST000072,2023-03-15,18,Male,Nagpur,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Blue,7,1,21553,8,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Returned,0,Rarely,2023,3,March,2023-03,Q1,Wednesday,18-24,True,True,False,False,21553.0,True,False
TXN500165,CUST001766,2024-05-08,55,Female,Gurgaon,Online,Meesho,Footwear,Boots,Hush Puppies,Red,10,1,9937,15,Standard Day,40,Standard,7,No,UPI,3,Not Returned,14,Monthly,2024,5,May,2024-05,Q2,Wednesday,55-64,False,False,True,False,9937.0,True,True
TXN500166,CUST002262,2024-06-29,47,Female,Gurgaon,Online,Amazon,Footwear,Sandals,Max,Red,9,1,784,3,Standard Day,60,Standard,3,No,Cash on Delivery,3,Not Returned,1,Rarely,2024,6,June,2024-06,Q2,Saturday,45-54,False,False,True,False,784.0,True,True
TXN500167,CUST003002,2023-07-04,43,Male,Chandigarh,Online,Nykaa,Footwear,Sneakers,Nike,Red,10,1,24431,14,Standard Day,0,Standard,3,No,Cash on Delivery,4,Not Returned,1,Rarely,2023,7,July,2023-07,Q3,Tuesday,35-44,False,False,True,False,24431.0,True,False
TXN500168,CUST000483,2023-11-01,34,Female,Patna,Online,Nykaa,Footwear,Sandals,Zara,White,6,3,12344,9,Standard Day,40,Same Day,0,No,Debit Card,4,Not Returned,30,Weekly,2023,11,November,2023-11,Q4,Wednesday,25-34,False,False,True,False,4114.666666666667,True,True
TXN500169,CUST002289,2024-12-02,26,Female,Mumbai,Offline,In-Store Purchase,Clothing,Shirt,Zara,Green,XS,1,1735,8,Standard Day,0,N/A (Offline),0,Yes,UPI,3,Not Returned,8,Weekly,2024,12,December,2024-12,Q4,Monday,25-34,False,True,False,False,1735.0,True,False
TXN500170,CUST002208,2024-02-01,59,Female,Pune,Online,Ajio,Clothing,Kurta,FabIndia,Olive,S,1,2864,12,Standard Day,40,Express,1,No,Credit Card,4,Not Returned,4,Quarterly,2024,2,February,2024-02,Q1,Thursday,55-64,False,False,True,False,2864.0,True,True
TXN500171,CUST000465,2024-07-22,23,Female,Kolkata,Offline,In-Store Purchase,Footwear,Slippers,Bata,Brown,8,1,608,7,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,10,Monthly,2024,7,July,2024-07,Q3,Monday,18-24,False,False,False,False,608.0,True,False
TXN500172,CUST000481,2024-05-27,24,Female,Chennai,Online,Myntra,Accessories,Socks,Fastrack,Navy,M,2,484,1,Standard Day,0,Same Day,0,No,UPI,3,Not Returned,1,Rarely,2024,5,May,2024-05,Q2,Monday,18-24,False,False,True,False,242.0,True,False
TXN500173,CUST000411,2024-04-14,40,Male,Ahmedabad,Offline,In-Store Purchase,Footwear,Sneakers,Nike,Brown,10,2,56641,0,Standard Day,0,N/A (Offline),0,No,Debit Card,4,Not Returned,1,Rarely,2024,4,April,2024-04,Q2,Sunday,35-44,False,False,False,False,28320.5,False,False
TXN500174,CUST001828,2023-04-12,43,Male,Noida,Offline,In-Store Purchase,Clothing,Jacket,H&M,Olive,S,1,3629,2,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,32,Fortnightly,2023,4,April,2023-04,Q2,Wednesday,35-44,False,False,False,False,3629.0,True,False
